block_number,adv_stake_percent,inflation_rate,start_staked_percent,bonded_percent
261000000,24.99998040859233,1,25,10
262000000,24.999979006606708,1,25,10
263000000,24.999978808978213,1,25,10
264000000,24.999978649104726,1,25,10
265000000,24.999978599709745,1,25,10
266000000,24.99997999184288,1,25,10
267000000,24.99998049916976,1,25,10
268000000,24.999980785927878,1,25,10
269000000,24.999980539004856,1,25,10
270000000,24.999981053955118,1,25,10
271000000,24.999980868720428,1,25,10
272000000,24.99998001838565,1,25,10
273000000,24.999979810568963,1,25,10
274000000,24.99998086217709,1,25,10
275000000,24.999981100181117,1,25,10
276000000,24.999980878583226,1,25,10
277000000,24.999980341213014,1,25,10
278000000,24.999980808603794,1,25,10
279000000,24.999979920381453,1,25,10
280000000,24.999980977273097,1,25,10
281000000,24.99998001988289,1,25,10
282000000,24.99998085328808,1,25,10
283000000,24.999980644796587,1,25,10
284000000,24.99998031630405,1,25,10
285000000,24.999981017121232,1,25,10
286000000,24.999981432445736,1,25,10
287000000,24.99998229507905,1,25,10
288000000,24.99998364797926,1,25,10
289000000,24.999982462743535,1,25,10
290000000,24.999982764180306,1,25,10
291000000,24.9999831395866,1,25,10
292000000,24.99998315010984,1,25,10
293000000,24.99998271488365,1,25,10
294000000,24.99998324244063,1,25,10
295000000,24.999983840987554,1,25,10
296000000,24.999983651834626,1,25,10
297000000,24.999982964057466,1,25,10
298000000,24.999983017552367,1,25,10
299000000,24.99998371115409,1,25,10
300000000,24.999982737828685,1,25,10
301000000,24.999982186334435,1,25,10
302000000,24.999981675145868,1,25,10
303000000,24.999981658453336,1,25,10
304000000,24.999981643533236,1,25,10
305000000,24.99998119382511,1,25,10
306000000,24.999982915816105,1,25,10
307000000,24.999982435005812,1,25,10
308000000,24.999982110960985,1,25,10
309000000,24.999981449180165,1,25,10
310000000,24.999982260109544,1,25,10
311000000,24.999981487257674,1,25,10
312000000,24.999981966715044,1,25,10
313000000,24.999981989560535,1,25,10
314000000,24.999981643516122,1,25,10
315000000,24.999981731198183,1,25,10
316000000,24.999981223060484,1,25,10
317000000,24.999981964179053,1,25,10
318000000,24.999981525914087,1,25,10
319000000,24.999982246608894,1,25,10
320000000,24.999982477668865,1,25,10
321000000,24.999982061498148,1,25,10
322000000,24.99998212687003,1,25,10
323000000,24.999983422232727,1,25,10
324000000,24.99998313353734,1,25,10
325000000,24.999982502654817,1,25,10
326000000,24.99998231148785,1,25,10
327000000,24.999981968770328,1,25,10
328000000,24.999982280283824,1,25,10
329000000,24.99998264628081,1,25,10
330000000,24.999983690855,1,25,10
331000000,24.999984483333787,1,25,10
332000000,24.999984691925626,1,25,10
333000000,24.999983512060723,1,25,10
334000000,24.99998350869873,1,25,10
335000000,24.999983185375466,1,25,10
336000000,24.999984010546196,1,25,10
337000000,24.99998408654055,1,25,10
338000000,24.99998446772477,1,25,10
339000000,24.999983405881025,1,25,10
340000000,24.999983698175043,1,25,10
341000000,24.999983230715227,1,25,10
342000000,24.999983731846935,1,25,10
343000000,24.99998380032267,1,25,10
344000000,24.99998424380064,1,25,10
345000000,24.999983907640406,1,25,10
346000000,24.99998385913619,1,25,10
347000000,24.999982791792174,1,25,10
348000000,24.999982615706585,1,25,10
349000000,24.999982210888888,1,25,10
350000000,24.999981628633737,1,25,10
351000000,24.999981959950667,1,25,10
352000000,24.999981977879738,1,25,10
353000000,24.999981803976592,1,25,10
354000000,24.999981927142176,1,25,10
355000000,24.999981532187178,1,25,10
356000000,24.999981451371678,1,25,10
357000000,24.99998125312833,1,25,10
358000000,24.9999807317541,1,25,10
359000000,24.99998083543094,1,25,10
360000000,24.999980010220526,1,25,10
361000000,24.999980006533193,1,25,10
362000000,24.999979757913444,1,25,10
363000000,24.999979264120697,1,25,10
364000000,24.999979567893437,1,25,10
365000000,24.999980330606604,1,25,10
366000000,24.99998094301609,1,25,10
367000000,24.99998133764601,1,25,10
368000000,24.999981261447616,1,25,10
369000000,24.99998165119585,1,25,10
370000000,24.999980774418503,1,25,10
371000000,24.99998017792301,1,25,10
372000000,24.99998214820941,1,25,10
373000000,24.999982332513955,1,25,10
374000000,24.999982698077293,1,25,10
375000000,24.999983156971087,1,25,10
376000000,24.999983544318727,1,25,10
377000000,24.999983738824145,1,25,10
378000000,24.999983460353896,1,25,10
379000000,24.99998373230563,1,25,10
380000000,24.99998295585627,1,25,10
381000000,24.99998283798758,1,25,10
382000000,24.999982655587054,1,25,10
